1.057953778262794575e+00 6.306699984946812037e+03
1.067953778262793474e+00 6.122101915583833033e+03
1.077953778262792373e+00 5.934914170298167846e+03
1.087953778262791271e+00 5.768514784916041208e+03
1.097953778262790170e+00 5.619163720285485397e+03
1.107953778262789069e+00 5.455554717793364034e+03
1.117953778262787967e+00 5.300189831448456971e+03
1.127953778262786866e+00 5.160976248335590753e+03
1.137953778262785764e+00 5.035180044625528353e+03
1.147953778262784663e+00 4.892838457770544665e+03
1.157953778262783562e+00 4.761382445429434483e+03
1.167953778262782460e+00 4.642868059679655744e+03
1.177953778262781359e+00 4.535212471512100819e+03
1.187953778262780258e+00 4.413422163167330837e+03
1.197953778262779156e+00 4.300301244465040327e+03
1.207953778262778055e+00 4.197835155126914287e+03
1.217953778262776954e+00 4.104378174167223733e+03
1.227953778262775852e+00 4.002001454611844110e+03
1.237953778262774751e+00 3.903163755147352731e+03
1.247953778262773650e+00 3.813315549353324059e+03
1.257953778262772548e+00 3.731112875598105802e+03
1.267953778262771447e+00 3.646892429220611120e+03
1.277953778262770346e+00 3.559307139542476762e+03
1.287953778262769244e+00 3.479480356096367814e+03
1.297953778262768143e+00 3.406280398055436763e+03
1.307953778262767042e+00 3.338797641502811985e+03
1.317953778262765940e+00 3.260344518294778027e+03
1.327953778262764839e+00 3.188525686743581446e+03
1.337953778262763516e+00 3.122567796621386606e+03
1.347953778262762636e+00 3.061679159896402325e+03
1.357953778262761535e+00 2.999598234620621042e+03
1.367953778262760656e+00 2.934190126326516747e+03
1.377953778262759332e+00 2.874068484048601022e+03
1.387953778262758231e+00 2.818525667292696653e+03
1.397953778262757130e+00 2.766982081777394342e+03
1.407953778262755806e+00 2.711409311338416501e+03
1.417953778262754927e+00 2.655972622628180488e+03
1.427953778262753826e+00 2.604749233941763123e+03
1.437953778262752946e+00 2.557206858527245458e+03
1.447953778262751623e+00 2.512904391214402494e+03
1.457953778262750522e+00 2.464350993755094805e+03
1.467953778262749420e+00 2.416584092159658667e+03
1.477953778262748097e+00 2.372266431050415576e+03
1.487953778262747218e+00 2.330982790194426343e+03
1.497953778262746116e+00 2.292385890005013607e+03
1.507953778262745237e+00 2.250935503455796606e+03
1.517953778262743914e+00 2.209169137908968423e+03
1.527953778262742812e+00 2.170294634172762017e+03
1.537953778262741711e+00 2.133977424635272655e+03
1.547953778262740387e+00 2.099935655195969048e+03
1.557953778262739508e+00 2.065453350333995331e+03
1.567953778262738407e+00 2.028442302057970664e+03
1.577953778262737528e+00 1.993909062037432250e+03
1.587953778262736204e+00 1.961575956763002978e+03
1.597953778262735103e+00 1.931207753319999483e+03
1.607953778262734001e+00 1.902603594362041122e+03
1.617953778262732900e+00 1.870254165305086644e+03
1.627953778262731799e+00 1.839213287131765810e+03
1.637953778262730697e+00 1.810101872936898417e+03
1.647953778262729374e+00 1.782718406339963394e+03
1.657953778262728495e+00 1.756890166952654454e+03
1.667953778262727393e+00 1.731301559924698495e+03
1.677953778262726514e+00 1.703083479236861422e+03
1.687953778262725191e+00 1.676588769539351688e+03
1.697953778262724089e+00 1.651640429594544230e+03
1.707953778262722988e+00 1.628086348696868527e+03
1.717953778262721665e+00 1.605794939564857486e+03
1.727953778262720785e+00 1.582989540184467842e+03
1.737953778262719684e+00 1.558622024004221430e+03
1.747953778262718805e+00 1.535662149866435129e+03
1.757953778262717481e+00 1.513972805991125369e+03
1.767953778262716380e+00 1.493435206889504798e+03
1.777953778262715279e+00 1.473945831061069839e+03
1.787953778262713955e+00 1.454223460941388566e+03
1.797953778262713076e+00 1.432880576590627470e+03
1.807953778262711975e+00 1.412714486509006065e+03
1.817953778262711095e+00 1.393615547744461992e+03
1.827953778262709772e+00 1.375488159877432508e+03
1.837953778262708671e+00 1.358248512935757844e+03
1.847953778262707569e+00 1.341724204863130353e+03
1.857953778262706468e+00 1.322790233492193011e+03
