1.464503414776119428e+02 1.755545440453000339e+01 7.312576251147169569e-04
1.463501962432905827e+02 1.738140319149232838e+01 7.256102496687734079e-04
1.462500510089692511e+02 1.720902237274175661e+01 7.201200019835168496e-04
1.461499057746479195e+02 1.703835242018876173e+01 7.147833376343954619e-04
1.460497605403265595e+02 1.686942853784967511e+01 7.095966393618267747e-04
1.459496153060052279e+02 1.670228122116261460e+01 7.045562463940254708e-04
1.458494700716838963e+02 1.653693676776550703e+01 6.996584794253652134e-04
1.457493248373625647e+02 1.637341774339244083e+01 6.948996617790433646e-04
1.456491796030412047e+02 1.621174340638447120e+01 6.902761372279376476e-04
1.455490343687198731e+02 1.605193009412935012e+01 6.857842848966232661e-04
1.454488891343985415e+02 1.589399157455002332e+01 6.814205316207460868e-04
1.453487439000771815e+02 1.573793936556184647e+01 6.771813620972552900e-04
1.452485986657558499e+02 1.558378302521720649e+01 6.730633271203335368e-04
1.451484534314344899e+02 1.543153041505832590e+01 6.690630501630183934e-04
1.450483081971131583e+02 1.528118793900678973e+01 6.651772325332359166e-04
1.449481629627918267e+02 1.513276075993402436e+01 6.614026573050321885e-04
1.448480177284704666e+02 1.498625299588142035e+01 6.577361922009121063e-04
1.447478724941491350e+02 1.484166789773323991e+01 6.541747915791281884e-04
1.446477272598278034e+02 1.469902933696105762e+01 6.507154943054852762e-04
1.445475820255064434e+02 1.455834911218799199e+01 6.473553990408079497e-04
1.444474367911851118e+02 1.441959354639068991e+01 6.440917201688677474e-04
1.443472915568637518e+02 1.428276404756877760e+01 6.409217686451701076e-04
1.442471463225424202e+02 1.414786181276801713e+01 6.378429423953023208e-04
1.441470010882210886e+02 1.401488792462415134e+01 6.348527252397742539e-04
1.440468558538997286e+02 1.388384343818953326e+01 6.319486855633351741e-04
1.439467106195783970e+02 1.375472945887420373e+01 6.291284747782588740e-04
1.438465653852570654e+02 1.362754721225100418e+01 6.263898256241840195e-04
1.437464201509357054e+02 1.350229810639934414e+01 6.237305503410423436e-04
1.436462749166143738e+02 1.337898378739337168e+01 6.211485387463753886e-04
1.435461296822930137e+02 1.325760618847777295e+01 6.186417562437341536e-04
1.434459844479716821e+02 1.313816757341706598e+01 6.162082417848911871e-04
1.433458392136503505e+02 1.302067057445229814e+01 6.138461058051343251e-04
1.432456939793289905e+02 1.290511822525148666e+01 6.115535281478958916e-04
1.431455487450076589e+02 1.279151398919718297e+01 6.093287559923941379e-04
1.430454035106863273e+02 1.267986178331548608e+01 6.071701017956922936e-04
1.429452582763649957e+02 1.257016599811547763e+01 6.050759412586470369e-04
1.428451130420436641e+02 1.246243151357610657e+01 6.030447113235444002e-04
1.427449678077223041e+02 1.235666371148907494e+01 6.010749082097658008e-04
1.426448225734009725e+02 1.225286848434039300e+01 5.991650854925965365e-04
1.425446773390796125e+02 1.215105224089058389e+01 5.973138522292151817e-04
1.424445321047582809e+02 1.205122190859318998e+01 5.955198711350015656e-04
1.423443868704369493e+02 1.195338493297360571e+01 5.937818568125113883e-04
1.422442416361155892e+02 1.185754927407496773e+01 5.920985740348153363e-04
1.421440964017942576e+02 1.176372340006450301e+01 5.904688360843307008e-04
1.420439511674729260e+02 1.167191627808330168e+01 5.888915031478069708e-04
1.419438059331515660e+02 1.158213736241310166e+01 5.873654807677295125e-04
1.418436606988302344e+02 1.149439658002737019e+01 5.858897183500644647e-04
1.417435154645088744e+02 1.140870431358872139e+01 5.844632077280039785e-04
1.416433702301875428e+02 1.132507138195198948e+01 5.830849817811372803e-04
1.415432249958662112e+02 1.124350901823091675e+01 5.817541131092934976e-04
1.414430797615448512e+02 1.116402884548715413e+01 5.804697127601479018e-04
1.413429345272235196e+02 1.108664285010249628e+01 5.792309290095770799e-04
1.412427892929021880e+02 1.101136335289922386e+01 5.780369461936399117e-04
1.411426440585808280e+02 1.093820661487788293e+01 5.768869830055892330e-04
1.410424988242594964e+02 1.086718742874519528e+01 5.757802863294360926e-04
1.409423535899381363e+02 1.079831226495029028e+01 5.747161408743843873e-04
1.408422083556168047e+02 1.073159449574937163e+01 5.736938650024059772e-04
1.407420631212954731e+02 1.066704765082248585e+01 5.727128079933020005e-04
1.406419178869741131e+02 1.060468537669720313e+01 5.717723491626333903e-04
1.405417726526527815e+02 1.054452139459939453e+01 5.708718970224048450e-04
1.404416274183314499e+02 1.048656945687512909e+01 5.700108884832655017e-04
1.403414821840100899e+02 1.043084330214146505e+01 5.691887880970433397e-04
1.402413369496887583e+02 1.037735660933828541e+01 5.684050873384303417e-04
1.401411917153674267e+02 1.032612295086712884e+01 5.676593039246927933e-04
1.400410464810460951e+02 1.027715574501735141e+01 5.669509811723140620e-04
1.399409012467247351e+02 1.023046820789321387e+01 5.662796873895109160e-04
1.398407560124034035e+02 1.018607330506839936e+01 5.656450153036248320e-04
1.397406107780820719e+02 1.014398370320653875e+01 5.650465815224062216e-04
1.396404655437607119e+02 1.010421172189660766e+01 5.644840260282928818e-04
1.395403203094393803e+02 1.006676928596156806e+01 5.639570117047989356e-04
1.394401750751180202e+02 1.003166787850572739e+01 5.634652238941890772e-04
1.393400298407966886e+02 9.998918494971819726e+00 5.630083699856762523e-04
1.392398846064753570e+02 9.968531598481769507e+00 5.625861790333929391e-04
1.391397393721539970e+02 9.940517076736112401e+00 5.621984014034793302e-04
1.390395941378326654e+02 9.914884200744841891e+00 5.618448084496387596e-04
1.389394489035113338e+02 9.891641585658133451e+00 5.615251922165875919e-04
1.388393036691899738e+02 9.870797153957775905e+00 5.612393651708634350e-04
1.387391584348686422e+02 9.852358101260229262e+00 5.609871599584942458e-04
1.386390132005472822e+02 9.836330864968649834e+00 5.607684291890985490e-04
1.385388679662259506e+02 9.822721095995989415e+00 5.605830452460170256e-04
1.384387227319046190e+02 9.811533633762211437e+00 5.604309001221284168e-04
1.383385774975832589e+02 9.802772484648045292e+00 5.603119052810514797e-04
1.382384322632619273e+02 9.796440804064108221e+00 5.602259915434719189e-04
1.381382870289405957e+02 9.792540882269083369e+00 5.601731089983946928e-04
1.380381417946192357e+02 9.791074134043427080e+00 5.601532269391467029e-04
1.379379965602979041e+02 9.792041092296596361e+00 5.601663338240252428e-04
1.378378513259765441e+02 9.795441405656328371e+00 5.602124372615054689e-04
1.377377060916552125e+02 9.801273840058316367e+00 5.602915640199893294e-04
1.376375608573338809e+02 9.809534901278366803e+00 5.604037572134170850e-04
1.375374156230125209e+02 9.820221547393158446e+00 5.605490754082056428e-04
1.374372703886911893e+02 9.833330230363722890e+00 5.607276028158648387e-04
1.373371251543698577e+02 9.848856275161889329e+00 5.609394433404813959e-04
1.372369799200485261e+02 9.866794189736031839e+00 5.611847204437837855e-04
1.371368346857271661e+02 9.887137689298629795e+00 5.614635773037265258e-04
1.370366894514058345e+02 9.909879723924047923e+00 5.617761769986271770e-04
1.369365442170845029e+02 9.935012509257308722e+00 5.621227027171989609e-04
1.368363989827631428e+02 9.962527560115656655e+00 5.625033579948546855e-04
1.367362537484418112e+02 9.992415726748697935e+00 5.629183669767107720e-04
1.366361085141204796e+02 1.002466723350876521e+01 5.633679747077754854e-04
1.365359632797991196e+02 1.005927171967261735e+01 5.638524474508325654e-04
1.364358180454777880e+02 1.009621828214761941e+01 5.643720730325983573e-04
1.363356728111564280e+02 1.013549551979026297e+01 5.649271612187722804e-04
1.362355275768350964e+02 1.017709157906254269e+01 5.655180441186371176e-04
1.361353823425137648e+02 1.022099420075191212e+01 5.661450766199307722e-04
1.360352371081924048e+02 1.026719076748308979e+01 5.668086368547488665e-04
1.359350918738710732e+02 1.031566835175505403e+01 5.675091266972855878e-04
1.358349466395497416e+02 1.036641376424341132e+01 5.682469722942697348e-04
1.357348014052283816e+02 1.041941360211712286e+01 5.690226246289992141e-04
1.356346561709070500e+02 1.047465429712901397e+01 5.698365601199213617e-04
1.355345109365856899e+02 1.053212216325090722e+01 5.706892812547527611e-04
1.354343657022643583e+02 1.059180344363721638e+01 5.715813172611763568e-04
1.353342204679430267e+02 1.065368435671379466e+01 5.725132248151906323e-04
1.352340752336216667e+02 1.071775114120320893e+01 5.734855887882287732e-04
1.351339299993003351e+02 1.078399009991135848e+01 5.744990230341962033e-04
1.350337847649790035e+02 1.085238764211478646e+01 5.755541712176138027e-04
1.349336395306576435e+02 1.092293032440176148e+01 5.766517076840707058e-04
1.348334942963363119e+02 1.099560488983366113e+01 5.777923383742222373e-04
1.347333490620149519e+02 1.107039830530608882e+01 5.789768017825717939e-04
1.346332038276936203e+02 1.114729779700113177e+01 5.802058699622921790e-04
1.345330585933722887e+02 1.122629088383301799e+01 5.814803495773255247e-04
1.344329133590509571e+02 1.130736540879943597e+01 5.828010830029981167e-04
1.343327681247296255e+02 1.139050956815950144e+01 5.841689494763423109e-04
1.342326228904082654e+02 1.147569062423299080e+01 5.855848614890345107e-04
1.341324776560869338e+02 1.156290086543038065e+01 5.870497534947678514e-04
1.340323324217655738e+02 1.165214481258327162e+01 5.885646188600174560e-04
1.339321871874442422e+02 1.174341227951593680e+01 5.901304954292253303e-04
1.338320419531229106e+02 1.183669354142850061e+01 5.917484643424815796e-04
1.337318967188015506e+02 1.193197934952413952e+01 5.934196514988098478e-04
1.336317514844802190e+02 1.202926094302416438e+01 5.951452290744599707e-04
1.335316062501588874e+02 1.212853005850489829e+01 5.969264170962413447e-04
1.334314610158375274e+02 1.222977893648376124e+01 5.987644850696107824e-04
1.333313157815161958e+02 1.233300032517395373e+01 6.006607536608392882e-04
1.332311705471948358e+02 1.243818748131623231e+01 6.026165964321064401e-04
1.331310253128735042e+02 1.254533416798413548e+01 6.046334416278383939e-04
1.330308800785521726e+02 1.265443464924422656e+01 6.067127740099487188e-04
1.329307348442308125e+02 1.276548368153557611e+01 6.088561367388784255e-04
1.328305896099094809e+02 1.287847650161351964e+01 6.110651332964509626e-04
1.327304443755881493e+02 1.299340881088030919e+01 6.133414294455114815e-04
1.326302991412667893e+02 1.311027675590071340e+01 6.156867552201078595e-04
1.325301539069454577e+02 1.322907690487267907e+01 6.181029069385657370e-04
1.324300086726240977e+02 1.334980621979237370e+01 6.205917492301863368e-04
1.323298634383027661e+02 1.347246202401864323e+01 6.231552170643700787e-04
1.322297182039814345e+02 1.359704196490415917e+01 6.257953177688283485e-04
1.321295729696600745e+02 1.372354397111878299e+01 6.285141330209752502e-04
1.320294277353387429e+02 1.385196620424481573e+01 6.313138207936963477e-04
1.319292825010174113e+02 1.398230700417339278e+01 6.341966172333326525e-04
1.318291372666960513e+02 1.411456482777586707e+01 6.371648384438385144e-04
1.317289920323747197e+02 1.424873818026348360e+01 6.402208821466531894e-04
1.316288467980533881e+02 1.438482553858227853e+01 6.433672291807041943e-04
1.315287015637320565e+02 1.452282526611769242e+01 6.466064448011347087e-04
1.314285563294106964e+02 1.466273551790396645e+01 6.499411797286337939e-04
1.313284110950893648e+02 1.480455413544745724e+01 6.533741708936095620e-04
1.312282658607680332e+02 1.494827853017872776e+01 6.569082418106817140e-04
1.311281206264466732e+02 1.509390555444644910e+01 6.605463025089937943e-04
1.310279753921253416e+02 1.524143135885548617e+01 6.642913489324765676e-04
1.309278301578040100e+02 1.539085123463192595e+01 6.681464617112470306e-04
1.308276849234826500e+02 1.554204809610504334e+01 6.721147643540267098e-04
1.307275396891613184e+02 1.569509641318004256e+01 6.761994194875089060e-04
1.306273944548399584e+02 1.585001061383372090e+01 6.804037347832051982e-04
1.305272492205186268e+02 1.600678041972873800e+01 6.847310897789238250e-04
1.304271039861972952e+02 1.616539361539852848e+01 6.891849276274804922e-04
1.303269587518759351e+02 1.632583576530402780e+01 6.937687469806003019e-04
1.302268135175546035e+02 1.648808990264102547e+01 6.984860920114845930e-04
1.301266682832332435e+02 1.665213618731166179e+01 7.033405402918071689e-04
1.300265230489119119e+02 1.681795153028607714e+01 7.083356882019537989e-04
1.299263778145905803e+02 1.698550918139403265e+01 7.134751335125769523e-04
1.298262325802692203e+02 1.715477827740636485e+01 7.187624547309374350e-04
1.297260873459478887e+02 1.732572334709918849e+01 7.242011867570262397e-04
1.296259421116265571e+02 1.749830376984749236e+01 7.297947923422433295e-04
1.295257968773051971e+02 1.767247318418079161e+01 7.355466287878713880e-04
1.294256516429838655e+02 1.784817884266371024e+01 7.414599092622921718e-04
1.293255064086625055e+02 1.802536090945718428e+01 7.475376580558875002e-04
1.292253611743411739e+02 1.820395169699019533e+01 7.537826590323050066e-04
1.291252159400198423e+02 1.838387483835404268e+01 7.601973964763530500e-04
1.290250707056984822e+02 1.856504439235031967e+01 7.667839874850354131e-04
1.289249254713771506e+02 1.874736387861751297e+01 7.735441050029638220e-04
1.288247802370558190e+02 1.893072524097178899e+01 7.804788905715966422e-04
1.287246350027344874e+02 1.911500773807499698e+01 7.875888558497750377e-04
1.286244897684131558e+02 1.930007676184649057e+01 7.948737719789737786e-04
1.285243445340917958e+02 1.948578258572906208e+01 8.023325459205111641e-04
1.284241992997704642e+02 1.967195904707826415e+01 8.099630829958186836e-04
1.283240540654491042e+02 1.985842217064450210e+01 8.177621350293486861e-04
1.282239088311277726e+02 2.004496874344427582e+01 8.257251337436706789e-04
1.281237635968064410e+02 2.023137485535058744e+01 8.338460094071940571e-04
1.280236183624850810e+02 2.041739442455101283e+01 8.421169952080019040e-04
1.279234731281637494e+02 2.060275773268463340e+01 8.505284184450863328e-04
1.278233278938424036e+02 2.078717000101471868e+01 8.590684804132366938e-04
1.277231826595210578e+02 2.097031004641651819e+01 8.677230278303489598e-04
1.276230374251997262e+02 2.115182906419515518e+01 8.764753198313610886e-04
1.275228921908783803e+02 2.133120185645390166e+01 8.853057038284827679e-04
1.274227469565570345e+02 2.150802123417417278e+01 8.941910267355616991e-04
1.273226017222356887e+02 2.168198673703057366e+01 9.031052800674334042e-04
1.272224564879143571e+02 2.185263175226077692e+01 9.120191019324477497e-04
1.271223112535930113e+02 2.201946025237696958e+01 9.208995595519009958e-04
1.270221660192716655e+02 2.218194784437184452e+01 9.297100652302310890e-04
1.269220207849503197e+02 2.233954351121747450e+01 9.384103627912359453e-04
1.268218755506289881e+02 2.249167214115479752e+01 9.469566013565523278e-04
1.267217303163076423e+02 2.263773793173433901e+01 9.553015135632554871e-04
1.266215850819862965e+02 2.277712873977865726e+01 9.633947144688282966e-04
1.265214398476649507e+02 2.290922142427218944e+01 9.711831351836807931e-04
1.264212946133436191e+02 2.303338819592679343e+01 9.786116014532768304e-04
1.263211493790222733e+02 2.314900394475352741e+01 9.856235618239770225e-04
1.262210041447009274e+02 2.325545446621772783e+01 9.921619626567491045e-04
1.261208589103795816e+02 2.335214544939562842e+01 9.981702582932689815e-04
1.260207136760582500e+02 2.343851203013999296e+01 1.003593534570139780e-03
1.259205684417369184e+02 2.351402865294555511e+01 1.008379713324625932e-03
1.258204232074155726e+02 2.357821893229247223e+01 1.012480795485855203e-03
1.257202779730942410e+02 2.363066516355771896e+01 1.015854091911231293e-03
1.256201327387728952e+02 2.367101711078706927e+01 1.018463385460289606e-03
1.255199875044515494e+02 2.369899969842824916e+01 1.020279965921388685e-03
1.254198422701302036e+02 2.371441925947649665e+01 1.021283482034831104e-03
1.253196970358088720e+02 2.371716804385755140e+01 1.021462562233106750e-03
1.252195518014875262e+02 2.370722676590159139e+01 1.020815167515507979e-03
1.251194065671661804e+02 2.368466506325810172e+01 1.019348655176301015e-03
1.250192613328448346e+02 2.364963984405244091e+01 1.017079549506502093e-03
1.249191160985235030e+02 2.360239160554852944e+01 1.014033033377316007e-03
1.248189708642021571e+02 2.354323890685272858e+01 1.010242191019795205e-03
1.247188256298808113e+02 2.347257126200766209e+01 1.005747045774033630e-03
1.246186803955594655e+02 2.339084078190342098e+01 1.000593445947468548e-03
1.245185351612381339e+02 2.329855293015522477e+01 9.948318566085512932e-04
1.244183899269167881e+02 2.319625676873435083e+01 9.885161151525431473e-04
1.243182446925954423e+02 2.308453505563783992e+01 9.817022043382859706e-04
1.242180994582740965e+02 2.296414274860522653e+01 9.744468209246703785e-04
1.241179542239527649e+02 2.283562349956507376e+01 9.668060166267733761e-04
1.240178089896314191e+02 2.269952895526463621e+01 9.588356899113861624e-04
1.239176637553100733e+02 2.255648473591866932e+01 9.505900059821181932e-04
1.238175185209887275e+02 2.240710818379106684e+01 9.421206806314037351e-04
1.237173732866673959e+02 2.225200257168446072e+01 9.334764820186627551e-04
1.236172280523460500e+02 2.209175231505692594e+01 9.247028726590820515e-04
1.235170828180247042e+02 2.192691915444651229e+01 9.158417790305857292e-04
1.234169375837033584e+02 2.175803924670927714e+01 9.069314733005061357e-04
1.233167923493820268e+02 2.158562108416829162e+01 8.980065502513087314e-04
1.232166471150606810e+02 2.141014414915399655e+01 8.890979822673029118e-04
1.231165018807393352e+02 2.123205820633951291e+01 8.802332359350719488e-04
1.230163566464180178e+02 2.105178313537818724e+01 8.714364351284981840e-04
1.229162114120966720e+02 2.086970921032110837e+01 8.627285571488657774e-04
1.228160661777753262e+02 2.068619773893612290e+01 8.541276503712153141e-04
1.227159209434539804e+02 2.050158198335350690e+01 8.456490637566143210e-04
1.226157757091326488e+02 2.031616829260706325e+01 8.373056804173689260e-04
1.225156304748113030e+02 2.013023738699102339e+01 8.291081490976185331e-04
1.224154852404899572e+02 1.994404574325533730e+01 8.210651089153875055e-04
1.223153400061686114e+02 1.975782703820307873e+01 8.131834039875795919e-04
1.222151947718472798e+02 1.957179361604201162e+01 8.054682856272192982e-04
1.221150495375259339e+02 1.938613795177855792e+01 7.979236006740960448e-04
1.220149043032045881e+02 1.920103408899759501e+01 7.905519652144250018e-04
1.219147590688832423e+02 1.901663903556308099e+01 7.833549234839438241e-04
1.218146138345619107e+02 1.883309410515489546e+01 7.763330921547920800e-04
1.217144686002405649e+02 1.865052619619542185e+01 7.694862905016583172e-04
1.216143233659192191e+02 1.846904900269610650e+01 7.628136571472926260e-04
1.215141781315978733e+02 1.828876415395080102e+01 7.563137542198190800e-04
1.214140328972765417e+02 1.810976228190181914e+01 7.499846598299537851e-04
1.213138876629551959e+02 1.793212401647955545e+01 7.438240498085575865e-04
1.212137424286338501e+02 1.775592091033802333e+01 7.378292696449000087e-04
1.211135971943125043e+02 1.758121629523710183e+01 7.319973975425484326e-04
1.210134519599911727e+02 1.740813921100130912e+01 7.263252879321470878e-04
1.209133067256698268e+02 1.723684240842488435e+01 7.208094489844808772e-04
1.208131614913484810e+02 1.706718197811302318e+01 7.154464077860809516e-04
1.207130162570271352e+02 1.689919591514567188e+01 7.102326771875883257e-04
1.206128710227058036e+02 1.673291735056567830e+01 7.051647118829878743e-04
1.205127257883844578e+02 1.656837506580059838e+01 7.002389347862982266e-04
1.204125805540631120e+02 1.640559396278284510e+01 6.954517594798911200e-04
1.203124353197417662e+02 1.624459549310495277e+01 6.907996092131139538e-04
1.202122900854204488e+02 1.608539804939376694e+01 6.862789328798586663e-04
1.201121448510991030e+02 1.592801732191747810e+01 6.818862183574666939e-04
1.200119996167777572e+02 1.577246662325892501e+01 6.776180035469117364e-04
1.199118543824564256e+02 1.561875718370538557e+01 6.734708854156180088e-04
1.198117091481350798e+02 1.546689841982158775e+01 6.694415273093012615e-04
1.197115639138137340e+02 1.531689817849225932e+01 6.655266647677737573e-04
1.196114186794923882e+02 1.516876295854659240e+01 6.617231100514161342e-04
1.195112734451710566e+02 1.502249811190974960e+01 6.580277555598662391e-04
1.194111282108497107e+02 1.487810802606812111e+01 6.544375763019958259e-04
1.193109829765283649e+02 1.473559628948508760e+01 6.509496315563696517e-04
1.192108377422070191e+02 1.459496584146392273e+01 6.475610658437179045e-04
1.191106925078856875e+02 1.445621910782308639e+01 6.442691093173957871e-04
1.190105472735643417e+02 1.431935812362731220e+01 6.410710776640380715e-04
1.189104020392429959e+02 1.418438464410509070e+01 6.379643715945397314e-04
1.188102568049216501e+02 1.405130024477825934e+01 6.349464759948524224e-04
1.187101115706003185e+02 1.392010641173321517e+01 6.320149587967636333e-04
1.186099663362789727e+02 1.379080462287480735e+01 6.291674696206374373e-04
1.185098211019576269e+02 1.366339642092204976e+01 6.264017382349669266e-04
1.184096758676362811e+02 1.353788347883041432e+01 6.237155728712974381e-04
1.183095306333149495e+02 1.341426765825684519e+01 6.211068584276493434e-04
1.182093853989936036e+02 1.329255106162082711e+01 6.185735545887943504e-04
1.181092401646722578e+02 1.317273607825795345e+01 6.161136938875841655e-04
1.180090949303509120e+02 1.305482542510980437e+01 6.137253797279348293e-04
1.179089496960295804e+02 1.293882218234645265e+01 6.114067843869185840e-04
1.178088044617082346e+02 1.282479426729310745e+01 6.091561376479756118e-04
1.177086592273868888e+02 1.271277427485326506e+01 6.069716564940801128e-04
1.176085139930655430e+02 1.260266543603589540e+01 6.048516905334148453e-04
1.175083687587442114e+02 1.249447255502914444e+01 6.027946722527760450e-04
1.174082235244228656e+02 1.238820090550918529e+01 6.007990928219823648e-04
1.173080782901015482e+02 1.228385624226606332e+01 5.988635002268921778e-04
1.172079330557802024e+02 1.218144480953603370e+01 5.969864974435975776e-04
1.171077878214588566e+02 1.208097334618586771e+01 5.951667406574960009e-04
1.170076425871375108e+02 1.198244908787630081e+01 5.934029375301054510e-04
1.169074973528161792e+02 1.188587976631574428e+01 5.916938455157795844e-04
1.168073521184948333e+02 1.179127360570119798e+01 5.900382702298742621e-04
1.167072068841734875e+02 1.169863931643164356e+01 5.884350638693957745e-04
1.166070616498521417e+02 1.160798608616934047e+01 5.868831236867234728e-04
1.165069164155308101e+02 1.151932356831630422e+01 5.853813905166557405e-04
1.164067711812094643e+02 1.143266186796749295e+01 5.839288473566910500e-04
1.163066259468881185e+02 1.134801152539774272e+01 5.825245180002231815e-04
1.162064807125667727e+02 1.126538349713724330e+01 5.811674657221096952e-04
1.161063354782454411e+02 1.118478913468929825e+01 5.798567920159155382e-04
1.160061902439240953e+02 1.110624016094528876e+01 5.785916353819742924e-04
1.159060450096027495e+02 1.102974864435401692e+01 5.773711701653230473e-04
1.158058997752814037e+02 1.095532697090672869e+01 5.761946054424747256e-04
1.157057545409600721e+02 1.088298781400458282e+01 5.750611839559179646e-04
1.156056093066387263e+02 1.081274410228232696e+01 5.739701810952176336e-04
1.155054640723173804e+02 1.074460898546987231e+01 5.729209039235280253e-04
1.154053188379960346e+02 1.067859579838322226e+01 5.719126902483349928e-04
1.153051736036747030e+02 1.061471802314635760e+01 5.709449077352412357e-04
1.152050283693533572e+02 1.055298924975744157e+01 5.700169530635934437e-04
1.151048831350320114e+02 1.049342313512473268e+01 5.691282511227845845e-04
1.150047379007106656e+02 1.043603336071069343e+01 5.682782542480712415e-04
1.149045926663893340e+02 1.038083358893605457e+01 5.674664414947781050e-04
1.148044474320679882e+02 1.032783741850929360e+01 5.666923179497790689e-04
1.147043021977466424e+02 1.027705833886067310e+01 5.659554140791963174e-04
1.146041569634252966e+02 1.022858437946271515e+01 5.652552400685075754e-04
1.145040117291039650e+02 1.018234471723851975e+01 5.645913302480930077e-04
1.144038664947826334e+02 1.013835175945823153e+01 5.639632888741288354e-04
1.143037212604612876e+02 1.009661801921580704e+01 5.633707431830347473e-04
1.142035760261399560e+02 1.005715566970405206e+01 5.628133429090856820e-04
1.141034307918186101e+02 1.001997649826062542e+01 5.622907598323385533e-04
1.140032855574972643e+02 9.985091861094153032e+00 5.618026873560875468e-04
1.139031403231759185e+02 9.952512638948354251e+00 5.613488401131451000e-04
1.138029950888545869e+02 9.922249193964901792e+00 5.609289536002504475e-04
1.137028498545332411e+02 9.894311328006978101e+00 5.605427838399848093e-04
1.136027046202118953e+02 9.868708242703862155e+00 5.601901070695936577e-04
1.135025593858905495e+02 9.845448501472644054e+00 5.598707194561723362e-04
1.134024141515692179e+02 9.824539993766865820e+00 5.595844368377126104e-04
1.133022689172478721e+02 9.805989901792157681e+00 5.593310944895486065e-04
1.132021236829265263e+02 9.789804669917163693e+00 5.591105469157926344e-04
1.131019784486051805e+02 9.775989976993237462e+00 5.589226676653797970e-04
1.130018332142838489e+02 9.764550711779353520e+00 5.587673491724011151e-04
1.129016879799625031e+02 9.755490951649029796e+00 5.586445026204324297e-04
1.128015427456411572e+02 9.748813944734324721e+00 5.585540578306202354e-04
1.127013975113198114e+02 9.744522095638274095e+00 5.584959631733181192e-04
1.126012522769984798e+02 9.742616954821791353e+00 5.584701855031189805e-04
1.125011070426771340e+02 9.743099211744207011e+00 5.584767101171665910e-04
1.124009618083557882e+02 9.745968691808956308e+00 5.585155407366620322e-04
1.123008165740344424e+02 9.751224357137248333e+00 5.585866995115474493e-04
1.122006713397131108e+02 9.758864311164050065e+00 5.586902270483586628e-04
1.121005261053917650e+02 9.768885807021741030e+00 5.588261824613096306e-04
1.120003808710704192e+02 9.781285259648731412e+00 5.589946434466967979e-04
1.119002356367490734e+02 9.796058261532845535e+00 5.591957063807520296e-04
1.118000904024277418e+02 9.813199601973087383e+00 5.594294864411290900e-04
1.116999451681063960e+02 9.832703289718578432e+00 5.596961177522373661e-04
1.115997999337850644e+02 9.854557982384971382e+00 5.599957529952343969e-04
1.114996546994637328e+02 9.878715142934117566e+00 5.603285041518958143e-04
1.113995094651423869e+02 9.905200578716382154e+00 5.606945218820828325e-04
1.112993642308210411e+02 9.934005532116531256e+00 5.610940171315929566e-04
1.111992189964996953e+02 9.965120628793481927e+00 5.615272207492290422e-04
1.110990737621783637e+02 9.998535915974150257e+00 5.619943837794125598e-04
